Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
Espírito Santo;Campos;7-BFR-7-ESS;7BFR7ESS;JUBARTE;Petrobras;480000035609749;2023/03;4.711,9531;0,0000;4.711,9531;181,8953;0,0000;181,8953;5.633,04500;1.638,5312;PETROBRAS 58;UEP;744;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-BAZ-3-ESS;7BAZ3ESS;JUBARTE;Petrobras;480000035609749;2023/03;3.142,6078;0,0000;3.142,6078;85,4291;0,0000;85,4291;2.645,62000;1.363,9556;FPSO CIDADE DE ANCHIETA;UEP;739;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;6-BRSA-639-ESS;6BFR1ESS;JUBARTE;Petrobras;480000035609749;2023/03;652,6106;0,0000;652,6106;30,0020;0,0000;30,0020;929,12000;7.496,1280;PETROBRAS 58;UEP;740;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;8-JUB-59D-ESS;8JUB59DESS;JUBARTE;Petrobras;480000035609749;2023/03;8.560,6842;0,0000;8.560,6842;275,2089;0,0000;275,2089;8.522,83800;4.454,1588;PETROBRAS 58;UEP;743;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-JUB-58DPA-ESS;7JUB58DPAESS;JUBARTE;Petrobras;480000035609749;2023/03;4.313,0150;0,0000;4.313,0150;157,2475;0,0000;157,2475;4.869,73800;3.442,8016;PETROBRAS 58;UEP;741;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;8-JUB-39-ESS;8JUB39ESS;JUBARTE;Petrobras;480000035609749;2023/03;2.554,3320;0,0000;2.554,3320;104,1075;0,0000;104,1075;3.224,06500;1.383,6746;PETROBRAS 58;UEP;739;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;6-BRSA-631DB-ESS;6BAZ1DBESS;JUBARTE;Petrobras;480000035609749;2023/03;3.287,6295;0,0000;3.287,6295;138,1475;0,0000;138,1475;4.278,23600;3.222,5612;FPSO CIDADE DE ANCHIETA;UEP;739;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-BAZ-8-ESS;7BAZ8ESS;JUBARTE;Petrobras;480000035609749;2023/03;2.840,0300;0,0000;2.840,0300;83,7278;0,0000;83,7278;2.592,93500;1.929,0482;PETROBRAS 58;UEP;744;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Espírito Santo;Campos;7-JUB-34H-ESS;7JUB34HESS;JUBARTE;Petrobras;480000035609749;2023/03;8.814,3180;0,0000;8.814,3180;385,0311;0,0000;385,0311;11.923,87900;9.181,2529;FPSO CIDADE DE ANCHIETA;UEP;730;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;09/05/2023
Rio de Janeiro;Santos;7-BUZ-17-RJS;7BUZ17RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;20.507,0050;0,0000;20.507,0050;800,7525;0,0000;800,7525;3.739,60400;2,9071;Petrobras 74 (P-74);UEP;532;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BRSA-1191-RJS;9RJS708;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;20.108,3824;0,0000;20.108,3824;1.063,3728;0,0000;1.063,3728;4.966,07100;2,0111;Petrobras 74 (P-74);UEP;522;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;3.379,0336;0,0000;3.379,0336;207,2128;0,0000;207,2128;967,70700;1,3521;Petrobras 77;UEP;177;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;30.002,0364;0,0000;30.002,0364;1.216,7659;0,0000;1.216,7659;5.682,43400;132,5920;Petrobras 74 (P-74);UEP;533;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;5.838,7265;0,0000;5.838,7265;227,4722;0,0000;227,4722;1.062,32100;1,1681;Petrobras 77;UEP;202;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;21.379,2241;0,0000;21.379,2241;1.166,6289;0,0000;1.166,6289;5.448,28800;1,6043;Petrobras 76;UEP;523;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;19.150,0079;0,0000;19.150,0079;1.112,4127;0,0000;1.112,4127;5.195,09300;1,9151;Petrobras 75 (P-75);UEP;513;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-24D-RJS;7BUZ24DRJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;29.882,0863;0,0000;29.882,0863;1.227,2008;0,0000;1.227,2008;5.731,16600;0,0000;Petrobras 76;UEP;507;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;9.573,1866;0,0000;9.573,1866;395,7569;0,0000;395,7569;1.848,22900;1,9147;Petrobras 77;UEP;166;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-3-RJS;9BUZ3RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;30.142,7504;0,0000;30.142,7504;1.446,3180;0,0000;1.446,3180;6.754,46800;0,0000;Petrobras 75 (P-75);UEP;533;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;3-BRSA-1064-RJS;3RJS700;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;19.334,8867;0,0000;19.334,8867;803,2453;0,0000;803,2453;3.751,24600;11,1356;Petrobras 76;UEP;512;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;34.870,3591;0,0000;34.870,3591;1.561,4546;0,0000;1.561,4546;7.292,16900;0,0000;Petrobras 75 (P-75);UEP;542;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;13.954,5319;0,0000;13.954,5319;568,2033;0,0000;568,2033;2.653,57300;0,0000;Petrobras 76;UEP;236;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-25-RJS;7BUZ25RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;33.866,0503;0,0000;33.866,0503;1.376,4335;0,0000;1.376,4335;6.428,10000;20,3319;Petrobras 74 (P-74);UEP;535;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;33.258,0941;0,0000;33.258,0941;1.620,4663;0,0000;1.620,4663;7.567,76000;0,0000;Petrobras 75 (P-75);UEP;535;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;1.768,7402;0,0000;1.768,7402;66,4259;0,0000;66,4259;310,21600;0,0000;Petrobras 74 (P-74);UEP;49;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-30-RJS;7BUZ30RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;9.419,6919;0,0000;9.419,6919;324,1048;0,0000;324,1048;1.513,60500;4,7123;Petrobras 77;UEP;193;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;19.889,1567;0,0000;19.889,1567;733,9091;0,0000;733,9091;3.427,43800;7,7056;Petrobras 76;UEP;519;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/03;5.655,6574;0,0000;5.655,6574;214,9977;0,0000;214,9977;1.004,06300;1,6972;Petrobras 77;UEP;92;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Campos;7-MLL-73D-RJS;7MLL73DRJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;5.703,1203;0,0000;5.703,1203;105,2493;0,0000;105,2493;2.826,76700;860,4823;PETROBRAS 53;UEP;381;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
Rio de Janeiro;Campos;7-MLL-78D-RJS;7MLL78DRJS;MARLIM LESTE;Petrobras;480000039009703;2023/03;336,6452;0,0000;336,6452;5,8476;0,0000;5,8476;157,05300;781,7773;FPSO CIDADE DE NITEROI;UEP;102;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,78;10,82;9,04;1,59;3,49;0,94;1,18;1,07;0,65;0,24;0,06;0,02;0;0,04;1,31;0,77;2,04812;533,79194;40601,2732;09/05/2023
São Paulo;Santos;3-BRSA-861-SPS;3SPS74;LAPA;TotalEnergies EP;486100038842000A;2023/03;7.952,1987;0,0000;7.952,1987;304,2933;0,0000;304,2933;466,92700;273,4769;FPSO CIDADE DE CARAGUATATUBA;UEP;448;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;09/05/2023
São Paulo;Santos;8-LPA-2D-SPS;8LPA2DSPS;LAPA;TotalEnergies EP;486100038842000A;2023/03;11.834,5413;0,0000;11.834,5413;586,5469;0,0000;586,5469;900,03600;356,3218;FPSO CIDADE DE CARAGUATATUBA;UEP;633;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;09/05/2023
São Paulo;Santos;7-LPA-6D-SPS;LPA-NE-P5;LAPA;TotalEnergies EP;486100038842000A;2023/03;14.560,9730;0,0000;14.560,9730;450,7372;0,0000;450,7372;691,64000;335,9854;FPSO CIDADE DE CARAGUATATUBA;UEP;660;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;09/05/2023
São Paulo;Santos;7-LPA-5D-SPS;LPA-NE-P4;LAPA;TotalEnergies EP;486100038842000A;2023/03;13.192,2556;0,0000;13.192,2556;379,7063;0,0000;379,7063;582,64600;906,1608;FPSO CIDADE DE CARAGUATATUBA;UEP;737;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;09/05/2023
Rio de Janeiro;Campos;7-BR-69DA-RJS;7BR69DARJS;CARATINGA;Petrobras;480000038979792;2023/03;2.200,2054;0,0000;2.200,2054;47,9184;0,0000;47,9184;1.485,46900;1.807,4546;PETROBRAS 43;UEP;387;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;09/05/2023
Rio de Janeiro;Campos;9-BR-82DB-RJS;9BR82DBRJS;CARATINGA;Petrobras;480000038979792;2023/03;4.838,5232;0,0000;4.838,5232;99,4408;0,0000;99,4408;3.082,66500;4,8434;PETROBRAS 48;UEP;249;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;09/05/2023
Rio de Janeiro;Santos;7-LL-100-RJS;7LL100RJS;TUPI;Petrobras;486100038862000;2023/03;15.487,5526;0,0000;15.487,5526;695,0703;0,0000;695,0703;11.636,91300;0,0000;Petrobras 66 (P-66);UEP;685;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;7-LL-68-RJS;7LL68RJS;TUPI;Petrobras;486100038862000;2023/03;18.718,4727;0,0000;18.718,4727;597,8979;0,0000;597,8979;10.010,04600;16,6173;Petrobras 67 (P-67);UEP;664;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;7-LL-51-RJS;7LL51RJS;TUPI;Petrobras;486100038862000;2023/03;16.752,0752;0,0000;16.752,0752;986,1500;0,0000;986,1500;16.510,18800;3.095,6611;FPSO CIDADE DE ITAGUAÍ;UEP;741;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;TUPI;Petrobras;486100038862000;2023/03;17.672,0896;0,0000;17.672,0896;625,9615;0,0000;625,9615;10.479,88800;5,1156;Petrobras 69;UEP;681;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;8-LL-81D-RJS;8LL81DRJS;TUPI;Petrobras;486100038862000;2023/03;9.917,4208;0,0000;9.917,4208;423,7539;0,0000;423,7539;7.094,51600;3.935,9261;FPSO CIDADE DE SAQUAREMA;UEP;678;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;7-LL-115-RJS;7LL115RJS;TUPI;Petrobras;486100038862000;2023/03;19.780,6102;0,0000;19.780,6102;699,3125;0,0000;699,3125;11.707,93700;17,4899;Petrobras 67 (P-67);UEP;642;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;7-LL-34D-RJS;7LL34DRJS;TUPI;Petrobras;486100038862000;2023/03;13.505,0590;0,0000;13.505,0590;512,5020;0,0000;512,5020;8.580,34300;0,0000;Petrobras 67 (P-67);UEP;645;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;7-LL-106DA-RJS;7LL106DARJS;TUPI;Petrobras;486100038862000;2023/03;0,2897;0,0000;0,2897;0,0151;0,0000;0,0151;0,25200;0,2757;FPSO CIDADE DE SAQUAREMA;UEP;1;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;7-LL-67D-RJS;7LL67DRJS;TUPI;Petrobras;486100038862000;2023/03;6.495,4131;0,0000;6.495,4131;648,1188;0,0000;648,1188;10.850,84900;5,7645;Petrobras 67 (P-67);UEP;566;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Santos;7-LL-70-RJS;7LL70RJS;TUPI;Petrobras;486100038862000;2023/03;8.247,2987;0,0000;8.247,2987;1.240,4955;0,0000;1.240,4955;20.768,45800;34,8821;Petrobras 69;UEP;681;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;09/05/2023
Rio de Janeiro;Campos;7-CRT-51D-RJS;7-CRT-51D-RJS;CARATINGA;Petrobras;480000038989755;2023/03;5.520,3006;0,0000;5.520,3006;89,9358;0,0000;89,9358;2.788,01000;0,0000;PETROBRAS 48;UEP;241;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;09/05/2023
Rio de Janeiro;Santos;7-MRO-3-RJS;7MRO3RJS;AnC_MERO;Petrobras;48610011150201310;2023/03;599,2748;0,0000;599,2748;38,1097;0,0000;38,1097;109,25900;0,8400;FPSO GUANABARA;UEP;362;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
Rio de Janeiro;Santos;7-MRO-6DB-RJS;7MRO6DBRJS;AnC_MERO;Petrobras;48610011150201310;2023/03;605,8365;0,0000;605,8365;38,8953;0,0000;38,8953;111,51100;0,7887;FPSO GUANABARA;UEP;285;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
Rio de Janeiro;Santos;7-MRO-7A-RJS;7MRO7ARJS;AnC_MERO;Petrobras;48610011150201310;2023/03;743,7694;0,0000;743,7694;47,7816;0,0000;47,7816;136,98800;1,1174;FPSO GUANABARA;UEP;303;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
Rio de Janeiro;Santos;7-MRO-10B-RJS;7MRO10BRJS;AnC_MERO;Petrobras;48610011150201310;2023/03;816,9501;0,0000;816,9501;52,7049;0,0000;52,7049;151,10300;0,8177;FPSO GUANABARA;UEP;338;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
Rio de Janeiro;Santos;3-BRSA-1322-RJS;3RJS741;AnC_MERO;Petrobras;48610011150201310;2023/03;1.683,3090;0,0000;1.683,3090;113,4871;0,0000;113,4871;325,36300;4,5421;FPSO PIONEIRO DE LIBRA;UEP;711;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;44,903;7,589;4,899;0,695;1,34;0,355;0,383;0,123;0,034;0,002;0;0;0;0,136;0,945;38,596;2,00768;528,9681;23884,151;09/05/2023
Rio de Janeiro;Campos;7-BR-69DA-RJS;7BR69DARJS;BARRACUDA;Petrobras;480000038979792;2023/03;2.383,5558;0,0000;2.383,5558;51,9115;0,0000;51,9115;1.609,25800;1.958,0759;PETROBRAS 43;UEP;387;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;75,66;9,44;8,04;1,18;2,41;0,5;0,6;0,32;0,15;0,13;0,14;0,11;0;0;0,81;0,51;2,01698;530,07735;40328,1572;09/05/2023
Rio de Janeiro;Campos;7-CRT-51D-RJS;7-CRT-51D-RJS;BARRACUDA;Petrobras;480000038989755;2023/03;5.980,3266;0,0000;5.980,3266;97,4305;0,0000;97,4305;3.020,34400;0,0000;PETROBRAS 48;UEP;241;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;75,66;9,44;8,04;1,18;2,41;0,5;0,6;0,32;0,15;0,13;0,14;0,11;0;0;0,81;0,51;2,01698;530,07735;40328,1572;09/05/2023
