Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;;;;;Leves;;Médios;;Pesados;;Metano;Etano;Propano;Iso-Butano;Butano;Iso-Pentano;n-Pentano;Hexanos;Heptanos;Octanos;Nonanos;Decanos;Undecanos;Oxigênio;Nitrogênio;Gás Carbônico;;;;
;;;;;;;;;;;;;;;;;;;;;;Corte;Volume;Corte;Volume;Corte;Volume;;;;;;;;;;;;;;;;;;;;
Rio de Janeiro;Campos;7-ABL-16HP-RJS;7ABL16HPRJS;ALBACORA LESTE;Petro Rio Jaguar;480000038959767;2023/03;1.095,7220;0,0000;1.095,7220;18,5844;0,0000;18,5844;573,41400;432,8745;PETROBRAS 50;UEP;403;2021/02;Albacora Leste;18,6;< 290ºC;21.67%;290ºC a 380ºC;12.99%;> 380ºC;65.34%;88,46;3,23;1,33;0,29;0,55;0,14;0,19;0,15;0,14;0,12;0,11;0,04;0;0;0,41;4,84;2,06516;535,81583;36624,9667;09/05/2023
Rio de Janeiro;Campos;7-ABL-13HP-RJS;7ABL13HPRJS;ALBACORA LESTE;Petro Rio Jaguar;480000038959767;2023/03;1.951,7528;0,0000;1.951,7528;38,6179;0,0000;38,6179;1.191,54300;1.119,6988;PETROBRAS 50;UEP;411;2021/02;Albacora Leste;18,6;< 290ºC;21.67%;290ºC a 380ºC;12.99%;> 380ºC;65.34%;88,46;3,23;1,33;0,29;0,55;0,14;0,19;0,15;0,14;0,12;0,11;0,04;0;0;0,41;4,84;2,06516;535,81583;36624,9667;09/05/2023
Rio de Janeiro;Campos;7-ABL-54HP-RJS;7ABL54HPRJS;ALBACORA LESTE;Petro Rio Jaguar;480000038959767;2023/03;946,7037;0,0000;946,7037;28,3436;0,0000;28,3436;874,53400;2.929,6955;PETROBRAS 50;UEP;329;2021/02;Albacora Leste;18,6;< 290ºC;21.67%;290ºC a 380ºC;12.99%;> 380ºC;65.34%;88,46;3,23;1,33;0,29;0,55;0,14;0,19;0,15;0,14;0,12;0,11;0,04;0;0;0,41;4,84;2,06516;535,81583;36624,9667;09/05/2023
Rio de Janeiro;Santos;7-LL-90D-RJS;7LL90RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;88,4126;0,0000;88,4126;3,3239;0,0000;3,3239;49,53500;7,4808;Petrobras 66 (P-66);UEP;666;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-80DB-RJS;7LL80DBRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;125,9052;0,0000;125,9052;5,2922;0,0000;5,2922;78,86900;4,2042;FPSO CIDADE DE SAQUAREMA;UEP;671;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-66-RJS;7LL66RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;124,3928;0,0000;124,3928;4,3392;0,0000;4,3392;64,66700;1,9101;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-115-RJS;7LL115RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;118,3478;0,0000;118,3478;4,1840;0,0000;4,1840;62,35300;0,1047;Petrobras 67 (P-67);UEP;642;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;9-BRSA-908D-RJS;9RJS686D;AnC_TUPI;Petrobras;486100038862000;2023/03;15,7233;0,0000;15,7233;0,9206;0,0000;0,9206;13,71900;11,3890;FPSO CIDADE DE ANGRA DOS REIS;UEP;543;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-15D-RJS;7LL15DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;147,7030;0,0000;147,7030;5,5005;0,0000;5,5005;81,97300;9,2608;FPSO CIDADE DE PARATY;UEP;685;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;8-LL-81D-RJS;8LL81DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;59,3362;0,0000;59,3362;2,5353;0,0000;2,5353;37,78300;23,5488;FPSO CIDADE DE SAQUAREMA;UEP;678;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-79D-RJS;7LL79DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;36,2541;0,0000;36,2541;1,1825;0,0000;1,1825;17,62100;37,7052;FPSO CIDADE DE ANGRA DOS REIS;UEP;537;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-97-RJS;7LL97RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;51,2555;0,0000;51,2555;2,1836;0,0000;2,1836;32,54200;36,3663;Petrobras 66 (P-66);UEP;660;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-70-RJS;7LL70RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;49,3438;0,0000;49,3438;7,4219;0,0000;7,4219;110,60800;0,2086;Petrobras 69;UEP;681;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-113D-RJS;7LL113DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;118,7853;0,0000;118,7853;3,7158;0,0000;3,7158;55,37600;0,1049;Petrobras 67 (P-67);UEP;625;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;AnC_TUPI;Petrobras;486100038862000;2023/03;22,6488;0,0000;22,6488;2,3130;0,0000;2,3130;34,47000;2,3305;Petrobras 66 (P-66);UEP;252;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-SLL-8D-RJS;7SLL8DRJS;AnC_TUPI;Petrobras;48610012913201005;2023/03;46,4446;0,0000;46,4446;2,2694;0,0000;2,2694;33,82000;1,2436;Petrobras 69;UEP;636;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;AnC_TUPI;Petrobras;486100038862000;2023/03;105,7325;0,0000;105,7325;3,7451;0,0000;3,7451;55,81300;0,0306;Petrobras 69;UEP;681;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-68-RJS;7LL68RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;111,9931;0,0000;111,9931;3,5772;0,0000;3,5772;53,31100;0,0992;Petrobras 67 (P-67);UEP;664;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-SLL-3-RJS;7SLL3RJS;AnC_TUPI;Petrobras;48610012913201005;2023/03;37,1557;0,0000;37,1557;4,1747;0,0000;4,1747;62,21400;0,0377;Petrobras 69;UEP;680;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-60D-RJS;7LL60DRJS;AnC_TUPI;Petrobras;486100038862000;2023/03;40,6082;0,0000;40,6082;2,5568;0,0000;2,5568;38,10300;16,5852;Petrobras 66 (P-66);UEP;340;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-LL-69-RJS;7LL69RJS;AnC_TUPI;Petrobras;486100038862000;2023/03;100,9241;0,0000;100,9241;3,4043;0,0000;3,4043;50,73300;9,9829;Petrobras 66 (P-66);UEP;683;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;09/05/2023
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;3.384,6541;0,0000;3.384,6541;139,9221;0,0000;139,9221;653,45100;0,6771;Petrobras 77;UEP;166;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;BÚZIOS;Petrobras;48610012913201005;2023/03;2.064,3148;0,0000;2.064,3148;80,4241;0,0000;80,4241;375,58900;0,4129;Petrobras 77;UEP;202;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-25-RJS;7BUZ25RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;11.973,5335;0,0000;11.973,5335;486,6459;0,0000;486,6459;2.272,69100;7,1884;Petrobras 74 (P-74);UEP;535;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;1.999,5896;0,0000;1.999,5896;76,0137;0,0000;76,0137;354,99200;0,6000;Petrobras 77;UEP;92;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BRSA-1191-RJS;9RJS708;BÚZIOS;Petrobras;48610012913201005;2023/03;7.109,4323;0,0000;7.109,4323;375,9615;0,0000;375,9615;1.755,78200;0,7110;Petrobras 74 (P-74);UEP;522;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;11.758,5872;0,0000;11.758,5872;572,9250;0,0000;572,9250;2.675,62400;0,0000;Petrobras 75 (P-75);UEP;535;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;BÚZIOS;Petrobras;48610012913201005;2023/03;10.607,3894;0,0000;10.607,3894;430,1945;0,0000;430,1945;2.009,05600;46,8790;Petrobras 74 (P-74);UEP;533;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;625,3479;0,0000;625,3479;23,4852;0,0000;23,4852;109,67800;0,0000;Petrobras 74 (P-74);UEP;49;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;4.933,7036;0,0000;4.933,7036;200,8915;0,0000;200,8915;938,18500;0,0000;Petrobras 76;UEP;236;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;7.031,9238;0,0000;7.031,9238;259,4777;0,0000;259,4777;1.211,79000;2,7243;Petrobras 76;UEP;519;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;3-BRSA-1064-RJS;3RJS700;BÚZIOS;Petrobras;48610012913201005;2023/03;6.835,9585;0,0000;6.835,9585;283,9919;0,0000;283,9919;1.326,27400;3,9372;Petrobras 76;UEP;512;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-30-RJS;7BUZ30RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;3.330,3852;0,0000;3.330,3852;114,5891;0,0000;114,5891;535,14300;1,6660;Petrobras 77;UEP;193;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;BÚZIOS;Petrobras;48610012913201005;2023/03;1.194,6764;0,0000;1.194,6764;73,2613;0,0000;73,2613;342,13800;0,4780;Petrobras 77;UEP;177;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;9-BUZ-3-RJS;9BUZ3RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;10.657,1396;0,0000;10.657,1396;511,3539;0,0000;511,3539;2.388,08000;0,0000;Petrobras 75 (P-75);UEP;533;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-17-RJS;7BUZ17RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;7.250,3675;0,0000;7.250,3675;283,1106;0,0000;283,1106;1.322,15800;1,0279;Petrobras 74 (P-74);UEP;532;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;BÚZIOS;Petrobras;48610012913201005;2023/03;12.328,6128;0,0000;12.328,6128;552,0611;0,0000;552,0611;2.578,18700;0,0000;Petrobras 75 (P-75);UEP;542;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;63,73;10,53;6,65;1;2,03;0,41;0,53;0,29;0,17;0,05;0,02;0,01;0;0,12;0,98;13,48;2,01938;530,36776;34968,0252;09/05/2023
Rio de Janeiro;Campos;7-TBMT-6HP-RJS;7TBMT6HPRJS;TUBARÃO MARTELO;Prio Bravo;48610001367200854;2023/03;1.224,3172;0,0000;1.224,3172;2,5048;0,0000;2,5048;63,37600;15,3721;FPSO_OSX3;UEP;485;2021/10;Bravo;19,2;< 290ºC;20.8%;290ºC a 380ºC;15%;> 380ºC;64.2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;0,56588;0,12325;0,01014;0;0;0;1,54157;0,88336;2,06677;536,03956;40529,9208;09/05/2023
Rio de Janeiro;Campos;7-TBMT-10H-RJS;7TBMT10HRJS;TUBARÃO MARTELO;Prio Bravo;48610001367200854;2023/03;1.897,9974;0,0000;1.897,9974;14,5630;0,0000;14,5630;368,47000;23,4415;FPSO_OSX3;UEP;455;2021/10;Bravo;19,2;< 290ºC;20.8%;290ºC a 380ºC;15%;> 380ºC;64.2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;0,56588;0,12325;0,01014;0;0;0;1,54157;0,88336;2,06677;536,03956;40529,9208;09/05/2023
Rio de Janeiro;Campos;9-OGX-44HP-RJS;9OGXWAIKIKI2HPRJS;TUBARÃO MARTELO;Prio Bravo;48610001367200854;2023/03;906,0753;0,0000;906,0753;3,3303;0,0000;3,3303;84,26200;3.018,0278;FPSO_OSX3;UEP;482;2021/10;Bravo;19,2;< 290ºC;20.8%;290ºC a 380ºC;15%;> 380ºC;64.2%;63,84465;10,43766;11,2342;2,86259;4,38904;1,42016;1,54997;1,13753;0,56588;0,12325;0,01014;0;0;0;1,54157;0,88336;2,06677;536,03956;40529,9208;09/05/2023
Rio de Janeiro;Campos;7-FR-40HP-RJS;OUP3N570U;FRADE;Petro Rio Jaguar;480000038969720;2023/03;810,7423;0,0000;810,7423;3,9288;0,0000;3,9288;121,64300;0,0000;FPSO FRADE;UEP;726;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-FR-33HP-RJS;7OUP2;FRADE;Petro Rio Jaguar;480000038969720;2023/03;2.861,0743;0,0000;2.861,0743;29,8405;0,0000;29,8405;923,92900;0,0000;FPSO FRADE;UEP;736;2021/02;Frade;19,5;< 290ºC;22.3%;290ºC a 380ºC;16.5%;> 380ºC;61.2%;92,988;4,4186;1,699;0,2605;0,308;0,0853;0,078;0,029;0;0;0;0;0;0;0,1329;0;1,98211;525,90507;38958,6059;09/05/2023
Rio de Janeiro;Campos;7-TVD-10D-RJS;7TVD10DRJS;TARTARUGA VERDE SUDOESTE;Petrobras;48610009156200517;2023/03;1.104,1770;0,0000;1.104,1770;11,7599;0,0000;11,7599;364,34200;752,0529;FPSO Cidade de Campos dos Goytacazes;UEP;611;2023/02;Tartaruga Verde;26,8;< 290ºC;33.21%;290ºC a 380ºC;14.09%;> 380ºC;52.7%;69,69;14,77;8,7;1,15;2,18;0,44;0,55;0,44;0,1;0,02;0;0;0;0,03;1,13;0,8;1,99789;527,79194;41803,3372;09/05/2023
Rio de Janeiro;Campos;7-PRG-44H-RJS;BMC7B1;PEREGRINO;Equinor Brasil;486100038872000;2023/03;413,4814;0,0000;413,4814;0,2396;0,0000;0,2396;7,42200;1.007,5269;Peregrino B;UEP;620;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;74,103;4,0978;5,7663;1,9047;3,0016;1,5068;1,3039;0,4506;0,1372;0,0272;0,0109;0,008;0;0,5397;6,0973;1,045;2,10663;540,81568;35764,9291;09/05/2023
Rio de Janeiro;Campos;7-PRG-41HA-RJS;BMC7B02T2;PEREGRINO;Equinor Brasil;486100038872000;2023/03;2.090,2457;0,0000;2.090,2457;1,9857;0,0000;1,9857;61,52300;601,2468;Peregrino B;UEP;623;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;74,103;4,0978;5,7663;1,9047;3,0016;1,5068;1,3039;0,4506;0,1372;0,0272;0,0109;0,008;0;0,5397;6,0973;1,045;2,10663;540,81568;35764,9291;09/05/2023
Rio de Janeiro;Campos;7-PRG-33H-RJS;BMC7B07;PEREGRINO;Equinor Brasil;486100038872000;2023/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino B;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;74,103;4,0978;5,7663;1,9047;3,0016;1,5068;1,3039;0,4506;0,1372;0,0272;0,0109;0,008;0;0,5397;6,0973;1,045;2,10663;540,81568;35764,9291;09/05/2023
Rio de Janeiro;Campos;7-PRG-12HA-RJS;BMC7B9A;PEREGRINO;Equinor Brasil;486100038872000;2023/03;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Peregrino B;UEP;0;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;74,103;4,0978;5,7663;1,9047;3,0016;1,5068;1,3039;0,4506;0,1372;0,0272;0,0109;0,008;0;0,5397;6,0973;1,045;2,10663;540,81568;35764,9291;09/05/2023
Rio de Janeiro;Campos;7-PRG-54H-RJS;BMC7B10;PEREGRINO;Equinor Brasil;486100038872000;2023/03;3.117,0695;0,0000;3.117,0695;1,0632;0,0000;1,0632;32,94000;3.187,4791;Peregrino B;UEP;605;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;74,103;4,0978;5,7663;1,9047;3,0016;1,5068;1,3039;0,4506;0,1372;0,0272;0,0109;0,008;0;0,5397;6,0973;1,045;2,10663;540,81568;35764,9291;09/05/2023
Rio de Janeiro;Campos;7-PRG-45H-RJS;BMC7B11;PEREGRINO;Equinor Brasil;486100038872000;2023/03;10,2059;0,0000;10,2059;0,0111;0,0000;0,0111;0,34200;110,1969;Peregrino B;UEP;9;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;74,103;4,0978;5,7663;1,9047;3,0016;1,5068;1,3039;0,4506;0,1372;0,0272;0,0109;0,008;0;0,5397;6,0973;1,045;2,10663;540,81568;35764,9291;09/05/2023
Rio de Janeiro;Campos;7-PRG-71HPA-RJS;BMC7B13AT2;PEREGRINO;Equinor Brasil;486100038872000;2023/03;2.025,3245;0,0000;2.025,3245;0,6885;0,0000;0,6885;21,33200;567,3754;Peregrino B;UEP;631;2015/07;peregrino;13,42;< 290ºC;16.7%;290ºC a 380ºC;12.58%;> 380ºC;70.72%;74,103;4,0978;5,7663;1,9047;3,0016;1,5068;1,3039;0,4506;0,1372;0,0272;0,0109;0,008;0;0,5397;6,0973;1,045;2,10663;540,81568;35764,9291;09/05/2023
